;Order;PID;MS_SubClass;Lot_Frontage;Lot_Area;Overall_Qual;Overall_Cond;Year_Built;Mas_Vnr_Area;BsmtFin SF 1;BsmtFin SF 2;Bsmt_Unf_SF;Total_Bsmt_SF;1st Flr SF;2nd Flr SF;Low Qual Fin SF;Gr_Liv_Area;Bsmt Full Bath;Bsmt Half Bath;Full_Bath;Half_Bath;Bedroom_AbvGr;Kitchen AbvGr;Garage_Yr_Blt;Garage_Cars;Garage_Area;Wood Deck SF;Open Porch SF;Enclosed Porch;3Ssn Porch;Screen Porch;Pool Area;Misc Val;Mo Sold;Yr Sold;Sale_Price;DEDED
2730;2730;905300080;20;100;13350;5;5;1974;0;762;0;102;864;894;0;0;894;1;0;1;0;3;1;1974;2;440;241;0;0;0;0;0;0;6;2006;142500;142500
2731;2731;905351045;150;NA;1700;7;5;1980;0;397;0;33;430;880;680;140;1700;1;0;2;1;2;1;1980;1;450;188;36;0;0;200;0;0;4;2006;NA;148400
2732;2732;905351150;120;NA;5271;7;5;1986;0;1082;0;371;1453;1453;0;0;1453;1;0;1;1;2;1;1986;2;445;0;80;0;0;184;0;0;12;2006;NA;190000
2733;2733;905402110;20;75;9375;4;5;1954;0;799;0;168;967;1350;0;0;1350;0;0;1;1;3;1;1954;2;504;237;0;0;0;0;0;0;6;2006;146000;146000
2734;2734;905403050;50;62;6488;5;5;1942;0;230;0;569;799;799;351;0;1150;0;0;1;0;3;1;1942;1;215;264;0;0;0;0;0;0;3;2006;128000;128000
2735;2735;905426100;20;78;7800;5;8;1948;0;603;0;293;896;1112;896;0;2008;1;0;3;0;3;1;1948;1;230;103;0;0;0;0;0;0;8;2006;225000;225000
2736;2736;905426150;80;NA;19690;6;7;1966;0;0;0;697;697;1575;626;0;2201;0;0;2;0;4;1;1966;2;432;586;236;0;0;0;738;0;8;2006;NA;274970
2737;2737;905427010;70;114;19950;6;7;1928;0;0;0;672;672;1337;672;0;2009;0;0;2;0;4;1;1928;3;795;0;42;0;0;180;0;0;12;2006;235000;235000
2738;2738;905427030;75;60;19800;6;8;1935;0;425;0;1411;1836;1836;1836;0;3672;0;0;3;1;5;1;1993;2;836;684;80;32;0;0;0;0;12;2006;415000;415000
2739;2739;905427140;80;78;11679;5;5;1962;96;612;1164;0;1776;1560;0;0;1560;0;1;2;0;3;1;1962;2;528;453;253;144;0;0;0;0;5;2006;182000;182000
2740;2740;905451050;20;80;12048;5;6;1952;232;0;0;0;0;1488;0;0;1488;0;0;1;0;3;1;2002;2;569;0;189;36;0;348;0;0;4;2006;135000;135000
2741;2741;905451410;20;70;10519;5;8;1955;164;0;0;1057;1057;1057;0;0;1057;0;1;1;0;3;1;1955;1;288;0;0;0;0;0;0;0;3;2006;137000;137000
2742;2742;905452140;50;75;9525;6;4;1954;0;444;0;550;994;1216;639;0;1855;0;0;2;0;4;1;1954;1;325;182;0;0;0;0;0;0;10;2006;136900;136900
2743;2743;905452150;50;75;9525;6;5;1953;0;468;0;532;1000;1068;541;0;1609;0;0;1;1;5;1;1953;1;305;0;0;0;0;0;0;0;7;2006;149900;149900
2744;2744;905475150;20;57;6420;5;7;1952;0;210;551;219;980;1148;0;0;1148;0;1;1;0;2;1;1952;1;308;0;0;0;0;0;0;0;9;2006;123500;123500
2745;2745;905477010;20;77;8335;5;5;1954;0;0;0;0;0;1124;0;0;1124;0;0;1;0;3;1;NA;0;0;0;36;190;0;0;0;0;4;2006;93000;93000
2746;2746;905480160;50;50;7585;5;3;1948;0;0;0;810;810;1002;454;0;1456;1;1;1;0;4;1;1954;1;280;0;0;0;0;0;0;0;8;2006;91500;91500
2747;2747;906202040;20;NA;11200;6;5;1985;85;1258;0;40;1298;1298;0;0;1298;1;0;2;0;3;1;1985;2;403;165;26;0;0;0;0;0;5;2006;NA;180000
2748;2748;906204180;60;88;12128;6;4;1989;232;549;0;319;868;1313;1246;0;2559;0;0;2;1;4;1;1989;2;506;0;245;0;0;168;0;0;11;2006;209000;209000
2749;2749;906223180;60;80;9554;8;5;1993;125;380;0;397;777;1065;846;0;1911;0;0;2;1;3;1;1993;2;471;182;81;0;0;0;0;0;9;2006;215000;215000
2750;2750;906225180;90;73;9069;6;8;1993;0;261;1083;0;1344;1440;0;0;1440;2;0;2;0;2;2;1993;4;920;288;0;0;0;0;0;0;4;2006;224500;224500
2751;2751;906380110;60;133;11003;7;5;2005;0;0;0;1308;1308;1308;568;0;1876;0;0;2;1;3;1;2005;3;848;0;40;0;0;0;0;0;7;2006;229800;229800
2752;2752;906380150;20;64;7488;7;5;2005;0;393;0;815;1208;1208;0;0;1208;0;0;2;0;2;1;2005;2;632;105;58;0;0;0;0;0;2;2006;183600;183600
2753;2753;906380170;20;64;7406;7;5;2006;84;684;0;515;1199;1220;0;0;1220;1;0;2;0;2;1;2006;2;632;105;54;0;0;0;0;0;7;2006;194000;194000
2754;2754;906380180;20;64;6762;7;5;2006;0;0;0;1286;1286;1294;0;0;1294;0;0;2;0;2;1;2006;2;662;168;55;0;0;0;0;0;7;2006;193879;193879
2755;2755;906382030;20;86;11210;7;5;2005;240;20;0;1594;1614;1614;0;0;1614;0;0;2;0;3;1;2005;3;865;144;59;0;0;0;0;0;7;2006;221500;221500
2756;2756;906382040;20;73;8990;7;5;2006;0;0;0;1498;1498;1498;0;0;1498;0;0;2;0;2;1;2006;2;675;351;33;0;0;0;0;0;4;2006;204900;204900
2757;2757;906382050;60;73;8760;7;5;2006;0;464;0;927;1391;1391;571;0;1962;0;0;2;1;3;1;2006;3;868;0;90;0;0;0;0;0;8;2006;239799;239799
2758;2758;906392090;20;90;13377;6;5;2006;0;1576;0;260;1836;1846;0;0;1846;1;0;2;0;3;1;2006;2;495;0;32;0;0;0;0;0;7;2006;233555;233555
2759;2759;906392100;20;78;11645;7;5;2005;0;1300;0;434;1734;1734;0;0;1734;1;0;2;0;3;1;2005;2;660;160;24;0;0;0;0;0;1;2006;260000;260000
2760;2760;906392120;20;78;11645;8;5;2005;198;1122;0;448;1570;1590;0;0;1590;1;0;2;1;2;1;2005;3;754;176;80;0;0;0;0;0;8;2006;294900;294900
2761;2761;906394010;60;91;10984;7;5;2005;0;0;0;945;945;945;864;0;1809;0;0;2;1;3;1;2005;2;638;144;54;0;0;0;0;0;5;2006;209700;209700
2762;2762;906394040;20;78;9316;7;5;2005;140;56;0;1558;1614;1614;0;0;1614;0;0;2;0;3;1;2005;2;576;100;45;0;0;0;0;0;3;2006;225000;225000
2763;2763;906394060;60;78;9316;7;5;2005;532;0;0;784;784;784;812;0;1596;0;0;2;1;3;1;2005;2;610;144;45;0;0;0;0;0;6;2006;181000;181000
2764;2764;906420020;60;80;10041;8;5;1992;0;789;0;119;908;927;988;0;1915;1;0;2;1;3;1;1992;2;506;120;150;0;0;0;0;0;2;2006;220000;220000
2765;2765;906426090;20;NA;36500;5;5;1964;621;812;0;812;1624;1582;0;0;1582;0;1;2;0;4;1;1964;2;390;168;198;0;0;0;0;0;6;2006;NA;190000
2766;2766;906475050;80;NA;21453;6;5;1969;0;938;0;0;938;988;0;0;988;1;0;1;0;1;1;1969;2;540;0;130;0;130;0;0;0;10;2006;NA;180000
2767;2767;906475200;20;62;70761;7;5;1975;0;655;0;878;1533;1533;0;0;1533;1;0;2;0;2;1;1975;2;576;200;54;0;0;0;0;0;12;2006;280000;280000
2768;2768;906476140;20;80;12000;6;5;1968;0;853;0;535;1388;1388;0;0;1388;1;0;2;0;3;1;1968;2;522;0;58;0;0;0;0;0;7;2006;158900;158900
2769;2769;907125020;85;57;8846;5;5;1996;0;298;0;572;870;914;0;0;914;0;0;1;0;2;1;1998;2;576;0;0;0;0;0;0;0;7;2006;148000;148000
2770;2770;907125080;20;95;13015;5;6;1996;0;0;0;1100;1100;1100;0;0;1100;0;0;1;1;3;1;1996;2;462;0;0;0;0;0;0;0;6;2006;145000;145000
2771;2771;907130110;60;65;12438;6;5;1995;68;0;0;781;781;795;704;0;1499;0;0;2;1;3;1;1995;2;473;413;91;0;0;0;0;0;8;2006;187000;187000
2772;2772;907131070;20;NA;8685;7;5;1998;0;846;0;579;1425;1425;0;0;1425;1;0;2;0;3;1;1998;2;591;0;130;0;0;0;0;0;5;2006;NA;193000
2773;2773;907135230;20;43;13568;5;5;1995;0;716;0;274;990;990;0;0;990;0;1;1;0;3;1;1996;2;576;224;0;0;0;0;0;0;7;2006;156000;156000
2774;2774;907175030;20;70;9100;7;5;2000;244;1400;0;125;1525;1525;0;0;1525;1;0;2;0;3;1;2000;2;541;219;36;0;0;0;0;0;9;2006;235000;235000
2775;2775;907175060;20;79;9236;6;5;1997;0;1200;0;279;1479;1494;0;0;1494;1;0;2;0;3;1;1997;2;576;168;27;0;0;0;0;0;7;2006;217000;217000
2776;2776;907180120;20;78;10264;7;5;1999;183;1162;0;426;1588;1588;0;0;1588;0;0;2;0;3;1;1999;2;472;158;29;0;0;0;0;0;8;2006;214000;214000
2777;2777;907181090;60;68;9272;7;5;1999;0;500;0;342;842;856;893;0;1749;0;0;2;1;3;1;1999;2;515;140;85;0;0;0;0;0;6;2006;196000;196000
2778;2778;907187010;60;72;13426;7;5;1999;0;894;0;57;951;951;828;0;1779;1;0;2;1;3;1;1999;2;586;208;107;0;0;0;0;0;9;2006;217000;217000
2779;2779;907192010;60;95;13450;7;5;2002;0;700;0;216;916;920;941;0;1861;1;0;2;1;3;1;2002;2;492;146;91;0;0;0;0;0;6;2006;200000;200000
2780;2780;907194130;60;65;14006;7;5;2002;144;0;0;936;936;936;840;0;1776;0;0;2;1;3;1;2002;2;474;144;96;0;0;0;0;0;2;2006;192500;192500
2781;2781;907196020;20;118;13704;7;5;2001;150;0;0;1541;1541;1541;0;0;1541;0;0;2;0;3;1;2001;3;843;468;81;0;0;0;0;0;1;2006;205000;205000
2782;2782;907200170;80;55;10780;5;5;1976;0;483;0;428;911;954;0;0;954;0;0;1;0;3;1;1976;2;576;0;0;0;0;0;0;0;7;2006;132500;132500
2783;2783;907201160;60;50;8340;6;6;1977;62;509;0;166;675;686;702;0;1388;0;0;1;1;3;1;1977;1;317;406;36;0;0;0;0;0;12;2006;157500;157500
2784;2784;907201230;80;42;10385;6;6;1978;123;595;400;0;995;1282;0;0;1282;0;1;2;0;3;1;1989;3;672;386;0;0;0;0;0;0;4;2006;174000;174000
2785;2785;907202140;20;69;9920;5;6;1969;0;523;0;448;971;971;0;0;971;0;0;1;1;3;1;1969;1;300;0;0;0;0;0;0;0;5;2006;128500;128500
2786;2786;907203010;20;120;9560;5;7;1972;0;360;0;504;864;864;0;0;864;0;0;1;0;3;1;1972;1;288;0;0;0;0;0;0;0;6;2006;128500;128500
2787;2787;907203040;20;70;9800;5;7;1972;0;894;0;0;894;894;0;0;894;1;0;1;0;3;1;1975;2;552;256;0;0;0;0;0;0;7;2006;149900;149900
2788;2788;907227090;20;60;7200;5;8;1972;0;437;0;427;864;864;0;0;864;0;0;1;0;3;1;1977;1;297;0;0;0;0;0;0;0;3;2006;119900;119900
2789;2789;907230240;160;NA;3612;6;5;1993;0;338;0;292;630;630;690;0;1320;0;0;2;1;3;1;1993;2;484;0;48;0;0;0;0;0;6;2006;NA;137000
2790;2790;907251100;60;90;11367;8;5;2002;210;932;0;133;1065;1091;898;0;1989;1;0;2;1;3;1;2002;2;586;199;60;0;0;0;0;0;11;2006;255000;255000
2791;2791;907252050;60;NA;9930;7;5;2002;199;456;0;370;826;878;884;0;1762;0;0;2;1;3;1;2002;2;591;320;54;0;0;0;0;0;7;2006;NA;222000
2792;2792;907254050;60;45;9468;6;5;1999;148;639;0;201;840;840;915;0;1755;1;0;2;1;3;1;1999;2;530;176;73;0;0;0;0;0;8;2006;214000;214000
2793;2793;907255010;20;NA;11088;8;5;2002;0;872;0;476;1348;1358;0;0;1358;1;0;1;1;1;1;2002;2;418;68;166;0;0;0;0;0;6;2006;NA;220000
2794;2794;907255050;20;NA;14781;8;5;2001;178;0;0;1753;1753;1787;0;0;1787;0;0;2;0;3;1;2001;3;748;198;150;0;0;0;0;0;8;2006;NA;275000
2795;2795;907262080;60;70;8726;7;5;2002;0;0;0;872;872;872;1037;0;1909;0;0;2;1;4;1;2002;2;529;0;108;0;0;0;0;0;9;2006;197000;197000
2796;2796;907265030;20;NA;8125;7;5;2002;295;986;0;668;1654;1654;0;0;1654;1;0;2;0;3;1;2002;3;900;0;136;0;0;0;0;0;2;2006;NA;230000
2797;2797;907270050;60;67;10566;8;5;1999;261;920;0;170;1090;1090;1124;0;2214;1;0;2;1;3;1;1999;3;646;197;80;0;0;0;0;0;7;2006;268500;268500
2798;2798;907275030;60;NA;21533;7;5;1996;0;0;0;1065;1065;1065;984;0;2049;0;0;2;1;4;1;1997;2;467;120;48;0;0;0;0;0;8;2006;NA;210900
2799;2799;907285010;60;90;11250;7;5;1998;227;796;0;258;1054;1070;869;0;1939;0;1;2;1;3;1;1998;3;555;128;84;0;0;0;0;0;5;2006;227000;227000
2800;2800;907285100;60;90;11250;7;5;1995;0;685;0;245;930;950;1045;0;1995;1;0;2;1;4;1;1995;2;610;275;170;0;0;0;0;0;7;2006;237000;237000
2801;2801;907290020;60;75;9750;7;6;1998;0;975;0;133;1108;1108;989;0;2097;1;0;2;1;3;1;1998;2;583;253;170;0;0;0;0;0;6;2006;274300;274300
2802;2802;907290080;20;70;9100;7;5;2004;0;24;0;1836;1860;1836;0;0;1836;0;0;2;0;3;1;2004;2;484;120;33;0;0;0;0;0;10;2006;216837;216837
2803;2803;907290160;120;37;4435;6;5;2003;170;717;0;131;848;848;0;0;848;1;0;1;0;1;1;2003;2;420;140;0;0;0;0;0;0;4;2006;133000;133000
2804;2804;907290230;120;37;4435;6;5;2004;169;662;0;186;848;848;0;0;848;1;0;1;0;1;1;2004;2;420;140;0;0;0;0;0;0;5;2006;155900;155900
2805;2805;907290260;60;120;15611;8;5;2006;0;0;0;1079;1079;1079;840;0;1919;0;0;2;1;3;1;2006;2;685;0;51;0;0;0;0;0;7;2006;233230;233230
2806;2806;907401050;20;70;8810;7;5;2003;0;1000;0;390;1390;1390;0;0;1390;1;0;2;0;3;1;2003;2;545;0;68;0;0;0;0;0;3;2006;207000;207000
2807;2807;907401080;60;41;12393;7;5;2004;0;0;0;847;847;847;1101;0;1948;0;0;2;1;4;1;2004;2;434;100;48;0;0;0;0;0;9;2006;195000;195000
2808;2808;907405030;20;70;9135;6;5;2003;120;340;0;1342;1682;1700;0;0;1700;1;0;2;0;3;1;2003;2;544;192;23;0;0;0;0;0;5;2006;200000;200000
2809;2809;907410040;60;74;8581;7;5;2006;0;0;0;851;851;851;886;0;1737;0;0;2;1;3;1;2006;2;578;0;105;0;0;0;0;0;8;2006;203160;203160
2810;2810;907410100;60;70;8400;7;5;2005;0;0;0;784;784;784;827;0;1611;0;0;2;1;3;1;2005;2;572;144;36;0;0;0;0;0;3;2006;195800;195800
2811;2811;907410110;20;84;10084;7;5;2005;196;24;0;1528;1552;1552;0;0;1552;0;0;2;0;3;1;2005;3;782;144;20;0;0;0;0;0;7;2006;212900;212900
2812;2812;907412010;60;89;11645;7;5;2004;0;0;0;860;860;860;860;0;1720;0;0;2;1;3;1;2004;2;565;0;70;0;0;0;0;0;8;2006;196500;196500
2813;2813;907414040;20;65;8772;7;5;2005;0;996;0;340;1336;1336;0;0;1336;1;0;2;0;3;1;2005;2;502;136;43;0;0;0;0;0;9;2006;198000;198000
2814;2814;907418020;60;68;8846;6;5;2005;0;0;0;750;750;750;750;0;1500;0;0;2;1;3;1;2005;2;564;0;35;0;0;0;0;0;8;2006;173900;173900
2815;2815;907420070;60;65;8461;6;5;2005;0;0;0;728;728;728;728;0;1456;0;0;2;1;3;1;2005;2;390;0;24;0;0;0;0;0;7;2006;163990;163990
2816;2816;907420090;20;65;8767;7;5;2005;0;24;0;1286;1310;1310;0;0;1310;0;0;2;0;3;1;2005;2;400;0;0;0;0;0;0;0;7;2006;164990;164990
2817;2817;908102020;70;67;8777;4;6;1910;0;173;337;166;676;760;676;0;1436;1;0;2;0;3;1;1950;2;528;147;0;0;0;0;0;420;10;2006;98000;98000
2818;2818;908102320;20;134;17755;5;4;1959;132;176;0;1290;1466;1466;0;0;1466;0;0;1;1;3;1;1959;2;528;0;140;0;0;100;0;0;11;2006;149900;149900
2819;2819;908102330;20;67;8877;4;5;1951;0;836;0;0;836;1220;0;0;1220;0;0;1;0;2;1;1951;2;396;0;0;0;0;0;0;0;4;2006;102000;102000
2820;2820;908103310;90;38;7840;6;5;1975;355;976;0;0;976;1012;0;0;1012;0;2;2;0;4;0;NA;0;0;0;0;0;0;0;0;0;10;2006;127500;127500
2821;2821;908103320;90;35;9400;6;5;1975;250;945;0;0;945;980;0;0;980;0;2;2;0;4;0;NA;0;0;0;0;0;0;0;0;0;10;2006;127500;127500
2822;2822;908127050;20;73;16133;5;4;1969;0;847;0;329;1176;1176;0;0;1176;1;0;1;0;2;1;1969;1;360;0;92;0;0;112;0;0;12;2006;119900;119900
2823;2823;908128100;60;62;7162;7;5;2003;190;0;0;796;796;806;918;0;1724;0;0;2;1;3;1;2003;2;616;168;57;0;0;0;0;0;5;2006;196500;196500
2824;2824;908130020;20;75;8050;6;5;2002;NA;475;297;142;914;914;0;0;914;1;0;1;0;2;1;NA;0;0;32;0;0;0;0;0;0;4;2006;117250;117250
2825;2825;908178050;60;90;11060;7;5;2003;0;0;0;1150;1150;1164;1150;0;2314;0;0;2;1;3;1;2003;2;502;0;274;0;0;0;0;0;2;2006;229000;229000
2826;2826;908186060;180;35;3675;5;5;2005;80;547;0;0;547;1072;0;0;1072;1;0;1;0;2;1;2005;2;525;0;28;0;0;0;0;0;5;2006;145000;145000
2827;2827;908186070;180;35;3675;6;5;2005;82;547;0;0;547;1072;0;0;1072;1;0;2;0;2;1;2005;2;525;0;44;0;0;0;0;0;6;2006;140000;140000
2828;2828;908186090;180;35;3675;6;5;2005;82;547;0;0;547;1072;0;0;1072;1;0;1;0;2;1;2005;2;525;0;44;0;0;0;0;0;10;2006;142500;142500
2829;2829;908188110;160;24;2522;7;5;2004;50;0;0;970;970;970;739;0;1709;0;0;2;0;3;1;2004;2;380;0;40;0;0;0;0;0;5;2006;134000;134000
2830;2830;908188120;160;24;2522;7;5;2004;50;0;0;970;970;970;739;0;1709;0;0;2;0;3;1;2004;2;380;0;40;0;0;0;0;0;5;2006;130000;130000
2831;2831;908188130;160;24;2522;6;5;2004;50;0;0;970;970;970;739;0;1709;0;0;2;0;3;1;2004;2;380;0;40;0;0;0;0;0;4;2006;130000;130000
2832;2832;908188140;160;24;2522;7;5;2004;50;0;0;970;970;970;739;0;1709;0;0;2;0;3;1;2004;2;380;0;40;0;0;0;0;0;4;2006;137500;137500
2833;2833;908188150;160;32;3363;7;5;2004;117;0;0;976;976;976;732;0;1708;0;0;2;0;3;1;2004;2;380;0;40;0;0;0;0;0;4;2006;130000;130000
2834;2834;908225180;50;56;6956;4;7;1948;0;0;0;624;624;624;312;0;936;0;0;1;0;3;1;1948;1;265;0;0;0;0;0;0;0;4;2006;97900;97900
2835;2835;908227010;50;72;7822;6;3;1915;0;0;0;832;832;846;492;0;1338;0;0;2;0;3;1;1974;2;528;0;0;208;0;0;0;0;5;2006;92000;92000
2836;2836;908227030;50;62;8707;4;5;1924;0;0;0;1093;1093;1093;576;0;1669;0;0;1;1;4;1;1924;1;288;0;0;56;0;0;0;0;5;2006;107000;107000
2837;2837;908227040;50;58;8410;5;3;1910;0;0;0;658;658;658;526;0;1184;0;0;1;0;5;1;NA;0;0;0;151;0;0;0;0;0;5;2006;81000;81000
2838;2838;908228040;50;60;9738;5;7;1924;0;392;0;392;784;949;272;0;1221;1;0;1;0;4;1;1965;1;392;0;0;236;0;0;0;0;3;2006;104900;104900
2839;2839;908275220;20;60;8172;5;7;1955;0;167;0;697;864;864;0;0;864;1;0;1;0;2;1;1957;2;572;0;0;0;0;0;0;0;4;2006;115000;115000
2840;2840;908275290;20;60;16012;4;4;1954;60;691;0;263;954;1482;0;0;1482;0;1;2;0;3;1;1956;2;609;0;30;0;0;0;0;0;10;2006;125000;125000
2841;2841;909101050;50;45;8248;5;7;1918;0;0;0;686;686;686;564;0;1250;0;1;1;1;3;1;1955;1;280;207;0;96;0;0;0;0;7;2006;116000;116000
2842;2842;909101080;50;45;8248;4;4;1922;0;0;0;864;864;964;0;450;1414;0;0;1;0;3;1;NA;0;0;0;0;112;0;0;0;0;9;2006;83000;83000
2843;2843;909101190;75;60;6204;4;5;1912;0;0;0;795;795;954;795;481;2230;1;0;1;0;5;1;1997;1;440;0;188;0;0;0;0;0;3;2006;118500;118500
2844;2844;909101330;30;60;8088;2;3;1922;0;0;0;498;498;498;0;0;498;0;0;1;0;1;1;1922;1;216;0;0;100;0;0;0;0;2;2006;35000;35000
2845;2845;909103020;50;76;11388;4;7;1910;0;0;0;616;616;1055;218;0;1273;0;0;1;0;3;1;1910;1;275;212;0;0;0;0;0;0;9;2006;121000;121000
2846;2846;909131125;190;NA;7082;5;8;1916;0;0;0;686;686;948;980;0;1928;0;0;2;0;5;2;NA;0;0;0;0;228;0;0;0;0;7;2006;NA;160000
2847;2847;909175030;50;60;8400;6;5;1940;0;388;0;552;940;1192;403;0;1595;0;0;1;0;2;1;1940;1;240;0;0;108;0;0;0;0;6;2006;140000;140000
2848;2848;909176180;50;60;10890;5;5;1938;0;930;0;128;1058;1058;493;0;1551;1;0;2;0;3;1;1938;1;240;0;0;0;0;0;0;0;7;2006;137000;137000
2849;2849;909201180;190;58;6430;6;6;1945;0;780;0;0;780;816;524;0;1340;1;0;1;0;3;1;1945;1;440;0;0;0;0;0;0;0;7;2006;128000;128000
2850;2850;909250070;70;43;7000;7;8;1926;0;424;0;200;624;743;736;0;1479;1;0;1;0;3;1;1926;1;312;530;0;56;0;0;0;0;5;2006;160000;160000
2851;2851;909250120;70;96;13132;5;5;1914;0;0;0;747;747;892;892;0;1784;0;0;1;1;4;1;1914;1;180;203;40;0;0;0;0;0;7;2006;138887;138887
2852;2852;909250200;70;69;4899;6;8;1920;0;305;0;450;755;755;755;0;1510;0;0;1;0;3;1;1920;1;216;0;0;164;0;0;0;0;6;2006;149000;149000
2853;2853;909250210;50;60;6000;5;5;1926;0;0;0;1008;1008;1008;0;514;1522;0;0;2;0;4;1;NA;0;0;0;0;138;0;0;0;0;6;2006;102000;102000
2854;2854;909253080;70;54;9399;7;8;1919;0;0;0;818;818;818;818;0;1636;0;0;1;1;4;1;1919;1;288;0;0;212;0;0;0;0;9;2006;167000;167000
2855;2855;909254070;70;54;7588;7;6;1920;0;352;0;441;793;901;901;0;1802;0;0;1;1;4;1;1920;1;216;0;0;40;0;0;0;0;7;2006;200100;200100
2856;2856;909256010;50;84;10164;5;5;1939;0;646;0;346;992;992;473;0;1465;0;0;2;0;3;1;1939;1;240;0;126;0;0;0;0;0;7;2006;131000;131000
2857;2857;909256020;50;51;6191;5;4;1941;0;384;0;440;824;824;464;0;1288;0;0;1;0;4;1;1941;1;240;0;0;0;0;0;0;0;11;2006;112000;112000
2858;2858;909275230;70;60;9550;7;5;1915;0;216;0;540;756;961;756;0;1717;1;0;1;0;3;1;1998;3;642;0;35;272;0;0;0;0;2;2006;140000;140000
2859;2859;909275250;50;66;21780;6;5;1920;0;0;0;817;817;940;610;0;1550;0;0;1;1;3;1;1937;1;318;0;0;429;0;0;0;0;9;2006;195000;195000
2860;2860;909276010;70;NA;11435;8;7;1929;0;0;0;792;792;792;725;0;1517;0;0;1;0;3;1;1931;2;400;0;0;0;0;0;0;0;6;2006;NA;230000
2861;2861;909276070;50;80;12400;5;6;1940;0;602;0;299;901;1125;592;0;1717;0;0;1;1;2;1;1940;1;410;0;0;0;0;113;0;0;2;2006;194000;194000
2862;2862;909279040;30;80;11600;4;5;1922;0;0;0;700;700;1180;0;0;1180;0;0;1;0;2;1;1922;1;252;0;0;67;0;0;0;0;7;2006;137500;137500
2863;2863;909280030;50;86;11500;7;7;1936;0;223;0;794;1017;1020;1037;0;2057;0;0;1;1;3;1;1936;1;180;0;0;0;0;322;0;0;6;2006;250000;250000
2864;2864;909280070;50;81;8170;7;7;1929;270;526;0;496;1022;1122;549;0;1671;0;0;2;0;4;1;1963;2;451;0;0;0;0;0;0;0;2;2006;218000;218000
2865;2865;909281010;70;80;16560;6;8;1932;0;503;0;449;952;1170;1175;0;2345;0;0;2;1;4;1;1932;2;360;0;0;0;0;0;0;0;7;2006;239000;239000
2866;2866;909282060;70;70;12320;7;7;1932;0;0;0;637;637;959;650;0;1609;0;0;1;1;3;1;1963;3;579;0;0;0;0;104;0;0;5;2006;199500;199500
2867;2867;909282110;70;70;14210;6;7;1930;0;0;0;697;697;1104;697;0;1801;0;0;1;1;3;1;1930;2;365;0;90;0;0;0;0;0;11;2006;210000;210000
2868;2868;909425120;20;90;14115;6;7;1956;0;296;547;230;1073;1811;0;0;1811;0;0;1;0;2;1;1956;2;470;0;0;280;0;0;0;0;7;2006;230000;230000
2869;2869;909425180;20;80;12984;5;6;1977;459;1283;147;0;1430;1647;0;0;1647;1;0;2;0;3;1;1977;2;621;0;0;0;0;0;0;0;3;2006;217500;217500
2870;2870;909426060;60;78;15600;5;7;1950;405;760;0;408;1168;1278;1037;0;2315;1;0;2;0;4;1;1950;1;342;0;0;0;0;192;0;0;7;2006;257000;257000
2871;2871;909428110;190;90;15750;5;5;1953;56;841;0;324;1165;1336;0;0;1336;1;0;1;0;2;1;1953;1;375;0;0;0;0;0;0;0;6;2006;157000;157000
2872;2872;909475020;20;NA;16381;6;5;1969;312;1110;0;734;1844;1844;0;0;1844;1;0;2;0;3;1;1969;2;540;0;73;216;0;0;0;0;12;2006;NA;223000
2873;2873;910200020;30;50;7288;5;6;1942;0;305;0;671;976;976;0;0;976;1;0;1;0;2;1;1942;1;215;160;0;0;0;0;0;0;8;2006;102000;102000
2874;2874;910200060;50;50;7000;6;7;1926;0;374;0;487;861;861;424;0;1285;0;1;1;0;3;1;1950;2;506;96;0;132;0;0;0;0;5;2006;145400;145400
2875;2875;910203100;30;61;8534;4;4;1925;0;0;0;432;432;672;0;0;672;0;0;1;0;2;1;NA;0;0;0;0;112;0;0;0;0;6;2006;72000;72000
2876;2876;910203230;30;50;7030;4;6;1925;0;0;0;641;641;641;0;0;641;0;0;1;0;2;1;1925;1;272;184;0;70;0;0;0;0;3;2006;85000;85000
2877;2877;910207110;30;50;8765;4;6;1936;0;285;0;666;951;951;0;0;951;0;0;1;0;2;1;1936;1;327;0;28;0;0;0;0;0;4;2006;106500;106500
2878;2878;910226060;50;75;9060;6;5;1957;327;0;0;967;967;967;671;0;1638;0;0;2;0;4;1;1957;1;384;0;21;0;0;0;0;0;4;2006;139000;139000
2879;2879;911175360;50;60;11040;4;6;1920;0;637;0;0;637;897;439;0;1336;0;0;1;1;3;1;1994;1;570;0;47;120;0;0;0;0;9;2006;108000;108000
2880;2880;911175410;30;69;12366;3;5;1945;0;0;0;0;0;729;0;0;729;0;0;1;0;2;1;NA;0;0;0;0;23;0;0;0;0;10;2006;51689;51689
2881;2881;911175430;20;50;9000;2;3;1949;0;50;0;430;480;480;0;0;480;1;0;0;0;1;1;1958;1;308;0;0;0;0;0;0;0;10;2006;35311;35311
2882;2882;911175440;190;50;9000;5;6;1951;0;0;0;660;660;1060;336;0;1396;0;0;2;0;4;2;NA;0;0;0;0;0;0;0;0;0;10;2006;115000;115000
2883;2883;911225110;50;60;8520;3;5;1916;0;0;0;216;216;576;360;0;936;0;0;1;0;2;1;NA;0;0;0;0;0;0;0;0;0;4;2006;78000;78000
2884;2884;911370430;120;41;5748;8;5;2005;473;1573;0;0;1573;1778;0;0;1778;2;0;2;0;2;1;2005;2;495;123;53;0;0;153;0;0;2;2006;375000;375000
